Lexeme	WC	Flexion
sinnarliuutigaa	V	(no generation)
sinnarlunne¦q	N	–rup, –rit
sinnarluppoq	V	(no generation)
sinnart¦ooq	N	–uup, –uut
sinnartoorpoq	V	(no generation)
sinnartoorsu¦aq	N	–up, –it
sinnartuallaaqaaq	V	(no generation)
sinnartunersaavoq	V	(no generation)
sinnartuvoq	V	(no generation)
sinnassaaserpaa	V	(no generation)
sinnassaasia¦q	N	–p, –t
sinnassaa¦siaq	N	{–siap, –tiliap}, {–siat, –tiliat}
sinnassaasiorpoq	V	(no generation)
sinnassaat	N	–ip, –it
sinnassaatissa¦q	N	–p, –t
sinnassaavoq	V	(no generation)
sinnassarpaa	V	(no generation)
sinnassartuarpaa	V	(no generation)
sinnatt¦oq	N	–up, –ut
sinnattoraa	V	(no generation)
sinnattorajuppoq	V	(no generation)
sinnattorpoq	V	(no generation)
sinnattortaannarpoq	V	(no generation)
sinnattua¦q	N	–p, –t
sinnattuaqarpoq	V	(no generation)
sinnattuaqine¦q	N	–rup, –rit
sinnattuaqinilersaarutit	N, pl.	-
sinnattuavoq	V	(no generation)
sinnattugaa	V	(no generation)
sinnattu¦gaq	N	–kkap, –kkat
sinnattugaqarpoq	V	(no generation)
sinnattuleraluarsimavoq	V	(no generation)
sinne¦q	N	–rup, –rit
sinneqanngilaq	V	(no generation)
sinneqaqaaq	V	(no generation)
sinneqarpoq	V	(no generation)
sinneqartaannarpoq	V	(no generation)
sinneqartippaa	V	(no generation)
sinneqartoorut	N	–ip, –it
sinnequt	N	–ip, –it
sinnequtarsivoq	V	(no generation)
sinneraa	V	(no generation)
sinnerinngilaa	V	(no generation)
sinnerit¦ooq	N	–uup, –uut
sinnerituvoq	V	(no generation)
sinneriuppaa	V	(no generation)
sinnerivoq	V	(no generation)
sinnerpaa	V	(no generation)
sinnerpallaarpaa	V	(no generation)
sinnersaas¦oq	N	–up, –ut
sinnersaavoq	V	(no generation)
sinnersigaa	V	(no generation)
sinnersigiinne¦q	N	–rup, –rit
sinnersissa¦q	N	–p, –t
sinneruppaa	V	(no generation)
sinneruppoq	V	(no generation)
sinnerussaavoq	V	(no generation)
sinnerutippaa	V	(no generation)
sinnerutt¦oq	N	–up, –ut
sinneruttuuvoq	V	(no generation)
sinneruvoq	V	(no generation)
sinngagaa	V	(no generation)
sinnganeerpaa	V	(no generation)
sinngane¦q	N	–rup, –rit
sinnganersu¦aq	N	–up, –it
sinngappaa	V	(no generation)
sinngassaavoq	V	(no generation)
sinngasuppoq	V	(no generation)
sinngat¦ooq	N	–uup, –uut
sinngatoqaaq	V	(no generation)
sinngavallaaqaaq	V	(no generation)
sinngavoq	V	(no generation)
sinngorneeruppoq	V	(no generation)
sinngorne¦q	N	–rup, –rit
sinngorpoq	V	(no generation)
sinngorsaat	N	–ip, –it
sinngorsarpoq	V	(no generation)
sinngortikkiartorlualerpoq	V	(no generation)
sinngortippoq	V	(no generation)
sinngortitippaa	V	(no generation)
sinngorullerpoq	V	(no generation)
sinngorullersippaa	V	(no generation)
sinngorulliuppaa	V	(no generation)
sinngorululerpoq	V	(no generation)
sinngoruluppoq	V	(no generation)
sinngoruluttuinnaavoq	V	(no generation)
sinngulavoq	V	(no generation)
sinngumaffigaa	V	(no generation)
sinngumavoq	V	(no generation)
sinngusaannaavoq	V	(no generation)
sinngusarpoq	V	(no generation)
sinngu¦seq	N	{–sip, –tsip}, {–sit, –tsit}
sinnguserpaa	V	(no generation)
sinngusertaarpoq	V	(no generation)
sinngut	N	–ip, –it
sinngutigaa	V	(no generation)
sinngutigilluarpaa	V	(no generation)
sinnigaavoq	V	(no generation)
sinni¦gaq	N	–kkap, –kkat
sinniisi	N	–p, –t
sinniis¦oq	N	–up, –ut
sinniisoqarfi¦k	N	–up, –it
sinniisoqarne¦q	N	–rup, –rit
sinniisussa¦q	N	–p, –t
sinniisut	N, pl.	-
sinniisuugallarne¦q	N	–rup, –rit
sinniisuugallart¦oq	N	–up, –ut
sinniisuune¦q	N	–rup, –rit
sinniisuutita¦q	N	–p, –t
sinniisuutitaqarfi¦k	N	–up, –it
sinniisuutitaqarne¦q	N	–rup, –rit
sinniisuutitat	N, pl.	-
sinniisuuvoq	V	(no generation)
sinniivoq	V	(no generation)
sinnik¦oq	N	–up, –ut
sinnikoqarpoq	V	(no generation)
sinnikueruppoq	V	(no generation)
sinnikutarsivoq	V	(no generation)
sinnil¦ik	N	{–iup, –lip, –lup}, –lit
sinningiaappaa	V	(no generation)
sinningiagaa	V	(no generation)
sinningiannarpoq	V	(no generation)
sinningiuppaa	V	(no generation)
sinnit	N	–ip, –it
siooqqatigaa	V	(no generation)
siooqqatiginngilaa	V	(no generation)
siooqqatissaanngilaq	V	(no generation)
siooragaa	V	(no generation)
siooragilluinnaleqqavaa	V	(no generation)
siooragisa¦q	N	–p, –t
siooraler¦sitsisoq	N	{–sitsisup, –titsisup}, {–sitsisut, –titsisut}
sioorananngilaq	V	(no generation)
siooranaqaaq	V	(no generation)
siooranarpoq	V	(no generation)
siooranart¦oq	N	–up, –ut
sioorane¦q	N	–rup, –rit
sioorasaarine¦q	N	–rup, –rit
sioorasaarpaa	V	(no generation)
sioorasaartiinnarpoq	V	(no generation)
sioorasaarut	N	–ip, –it
sioorasaaruteqarne¦q	N	–rup, –rit
siooras¦oq	N	–up, –ut
sioorassutigaa	V	(no generation)
siooratsappoq	V	(no generation)
siooravoq	V	(no generation)
sioqqat	N, pl.	-
sioqqerfi¦k	N	–up, –it
sioqqerivoq	V	(no generation)
sioqqerpaa	V	(no generation)
sioqqersimavoq	V	(no generation)
sioqqiarpoq	V	(no generation)
sioqqisartuuvoq	V	(no generation)
sioqqiulluarpoq	V	(no generation)
sioqqiuppoq	V	(no generation)
sioqqiutereerpoq	V	(no generation)
sioqqivoq	V	(no generation)
sioqqulluarpaa	V	(no generation)
sioqquppaa	V	(no generation)
sioqqutisungarpaa	V	(no generation)
sioqqutsivoq	V	(no generation)
sioquserpaa	V	(no generation)
sioqussu¦aq	N	–up, –it
sioqut	N	–ip, –it
sioqutaarpaa	V	(no generation)
sioraanii¦ppoq	V	–nngilaq
sioraaqqat	N, pl.	-
sioraaqqiarpoq	V	(no generation)
sioraasaaruppoq	V	(no generation)
sioraasarsivoq	V	(no generation)
sioraasiorpoq	V	(no generation)
sioraataaruppoq	V	(no generation)
sioraatsiaat	N, pl.	-
siorakippoq	V	(no generation)
siorakisaarpoq	V	(no generation)
siorakits¦oq	N	–up, –ut
siorakitsuuvoq	V	(no generation)
siorangerpaa	V	(no generation)
siorangersimavaa	V	(no generation)
siorangersorpaa	V	(no generation)
siorangersuivoq	V	(no generation)
siorangiukkiartorpoq	V	(no generation)
siorangiuppoq	V	(no generation)
siorannginne¦q	N	–rup, –rit
Siorapalu¦k	N	–up, –it
Siorapalu¦k	Prop	–up, –it
Siora¦q	Prop	–p
Sio¦raq	N	–qqap, –qqat
sio¦raq	N	–qqap, –qqat
sioraqarfi¦k	N	–up, –it
siorarl¦eq	N	–iup, –iit
siorarpaa	V	(no generation)
siorarsi¦ooq	N	–uup, –uut
siorarsiorfi¦k	N	–up, –it
siorartaat	N	–ip, –it
siorartaat	N, pl.	-
siorartarpoq	V	(no generation)
siorarterpaa	V	(no generation)
siorarti¦gaq	N	–kkap, –kkat
siorartuvoq	V	(no generation)
siorasaarine¦q	N	–rup, –rit
siorasaarpaa	V	(no generation)
siorasaartiinnarpoq	V	(no generation)
siorasaarut	N	–ip, –it
siorasaaruteqarne¦q	N	–rup, –rit
siorassa¦q	N	–p, –t
siorl¦eq	N	–iup, –iit
siornaalerpoq	V	(no generation)
siornaassu¦aq	N	–up, –it
siornalisa¦q	N	–p, –t
siornalitsivoq	V	(no generation)
siornangerpaa	V	(no generation)
siornanitsivoq	V	(no generation)
siornarni¦saq	N	–tsap, –tsat
siorneqattaarpaa	V	(no generation)
siornerpaa	V	(no generation)
siornersimavaa	V	(no generation)
siornersorpaa	V	(no generation)
siorneruppaa	V	(no generation)
siorngaanngorpoq	V	(no generation)
siorngaassu¦aq	N	–up, –it
siorngalisa¦q	N	–p, –t
siorngarni¦saq	N	–tsap, –tsat
siorngeqattaarpaa	V	(no generation)
siorngerpaa	V	(no generation)
siorngersimavaa	V	(no generation)
siorngersorpaa	V	(no generation)
siorngiisaannarpoq	V	(no generation)
siorngiivoq	V	(no generation)
siorniisaannarpoq	V	(no generation)
siorniivoq	V	(no generation)
siorpaalu¦k	N	–up, –it
siorpaalussivoq	V	(no generation)
siorpalaalla¦k	N	–ap, –at
siorpalaarpoq	V	(no generation)
siorpalitt¦oq	N	–up, –ut
siorpaluppoq	V	(no generation)
siorpalutt¦oq	N	–up, –ut
siorsualaarpoq	V	(no generation)
siorsueruppoq	V	(no generation)
siorsu¦k	N	–up, –it
siorsukkunnaarpoq	V	(no generation)
siorsulavoq	V	(no generation)
siorsunneeruppoq	V	(no generation)
siorsunne¦q	N	–rup, –rit
siorsuppoq	V	(no generation)
siorsussu¦aq	N	–up, –it
siorsuttorsuuvoq	V	(no generation)
sipaa¦gaq	N	–kkap, –kkat
sipaagaqarne¦q	N	–rup, –rit
sipaalerpoq	V	(no generation)
sipaallaqqippoq	V	(no generation)
sipaa¦q	N	–p, –t
sipaarnart¦oq	N	–up, –ut
sipaarne¦q	N	–rup, –rit
sipaarniarne¦q	N	–rup, –rit
sipaarniuteqarne¦q	N	–rup, –rit
sipaarpaa	V	(no generation)
sipaarpallaaqaaq	V	(no generation)
sipaarpoq	V	(no generation)
sipaartitsine¦q	N	–rup, –rit
siparnersu¦aq	N	–up, –it
siparni	N	–p, –t
siparnik¦oq	N	–up, –ut
sipeerpoq	V	(no generation)
siperneerpaa	V	(no generation)
siperneeruppoq	V	(no generation)
siperne¦q	N	–rup, –rit
sipernerpaa	V	(no generation)
sipernilerpaa	V	(no generation)
sipili	N	–p, –t
sipine¦q	N	–rup, –rit
sipingajappoq	V	(no generation)
sipisa¦q	N	–p, –t
sipisoorpoq	V	(no generation)
sipitappaa	V	(no generation)
sipitappoq	V	(no generation)
sipitatsippaa	V	(no generation)
sipitavippoq	V	(no generation)
sipiterpaa	V	(no generation)
sipivaa	V	(no generation)
sipivoq	V	(no generation)
sippak¦oq	N	–up, –ut
sippakuuvoq	V	(no generation)
sippal¦ik	N	{–iup, –lip, –lup}, –lit
sippaliuvoq	V	(no generation)
sippa¦q	N	–p, –t
sippaqarpoq	V	(no generation)
sipparippoq	V	(no generation)
sippartuvoq	V	(no generation)
sipperpaa	V	(no generation)
sippersorpaa	V	(no generation)
sipporpaa	V	(no generation)
sipportorpaa	V	(no generation)
sipporuppaa	V	(no generation)
sipporuppoq	V	(no generation)
sipporussaavoq	V	(no generation)
sipporussa¦q	N	–p, –t
sipporussivoq	V	(no generation)
sippuine¦q	N	–rup, –rit
sippukkiartorpoq	V	(no generation)
sippul¦ik	N	{–iup, –lip, –lup}, –lit
sippuppoq	V	(no generation)
sipputtoorpoq	V	(no generation)
sippuuppoq	V	(no generation)
sisaane¦q	N	–rup, –rit
sisaarpaa	V	(no generation)
sisaaruppoq	V	(no generation)
sisaarussimavoq	V	(no generation)
sisaaruttoorpoq	V	(no generation)
sisaas¦oq	N	–up, –ut
sisaat	N	–ip, –it
sisaavoq	V	(no generation)
sisagaane¦q	N	–rup, –rit
sisagaavoq	V	(no generation)
sisa¦gaq	N	–kkap, –kkat
sisaguppoq	V	(no generation)
sisa¦k	N	–ap, –at
sisamaannaat	N, pl.	-
sisamaa¦q	N	–p, –t
sisamal¦ik	N	{–iup, –lip, –lup}, –lit
sisamalivoq	V	(no generation)
sisamanngorne¦q	N	–rup, –rit
sisamanngorneruvoq	V	(no generation)
sisamanngorpoq	V	(no generation)
sisamanngort¦oq	N	–up, –ut
sisamaraajuippoq	V	(no generation)
sisamaraarpoq	V	(no generation)
sisamararterut	N	–ip, –it
sisamariarpaa	V	(no generation)
sisamariarpoq	V	(no generation)
sisamassaaneerpoq	V	(no generation)
sisamat	Num	-
sisamavil¦ik	N	{–iup, –lip, –lup}, –lit
sisammiivoq	V	(no generation)
sisammiuppaa	V	(no generation)
sisammiussa¦q	N	–p, –t
sisappaa	V	(no generation)
sisassia¦q	N	–p, –t
siseqarpoq	V	(no generation)
siserpaa	V	(no generation)
sisi	N	–p, –t
Sisimiormioq	N	(no generation)
Sisimiormiu	N	–p, –t
Sisimiuniinnikuunngilaq	V	(no generation)
Sisimiuniinnikuuvoq	V	(no generation)
Sisimiut	N, pl.	-
Sisimiut	Prop, pl.	-
sisoorfigaa	V	(no generation)
sisoorne¦q	N	–rup, –rit
sisoornerit	N, pl.	-
sisoornersu¦aq	N	–up, –it
sisoorpoq	V	(no generation)
sisoortippaa	V	(no generation)
sisooruppaa	V	(no generation)
sisoorussaavoq	V	(no generation)
sisoorussa¦q	N	–p, –t
sisoqqarippoq	V	(no generation)
sisoqqarissivoq	V	(no generation)
sisoqqarivippoq	V	(no generation)
sisoraasiorpoq	V	(no generation)
sisoraasisarpoq	V	(no generation)
sisoraat	N	–ip, –it
sisoraatersorfi¦k	N	–up, –it
sisoraatersorne¦q	N	–rup, –rit
sisoraatilisarpoq	V	(no generation)
sisoraatisivoq	V	(no generation)
sisorarfi¦k	N	–up, –it
sisorarfiss¦iortoq	N	{–iortup, –aliortup}, {–iortut, –aliortut}
sisorariarpoq	V	(no generation)
sisorarne¦q	N	–rup, –rit
sisorarpoq	V	(no generation)
sisorartaannarpoq	V	(no generation)
sisorartarfi¦k	N	–up, –it
sisorartari¦aq	N	{–ssap, –ap}, {–ssat, –at}
sisorartari¦aq	N	–ssap, –ssat
sisorartart¦oq	N	–up, –ut
sisorart¦oq	N	–up, –ut
sissakippoq	V	(no generation)
sissaliarpoq	V	(no generation)
sissal¦ik	N	{–iup, –lip, –lup}, –lit
sissangas¦oq	N	–up, –ut
sissangavoq	V	(no generation)
sissangiuppoq	V	(no generation)
sissappoq	V	(no generation)
sissa¦q	N	–p, –t
sissariarsu¦k	N	–up, –it
sissarippoq	V	(no generation)
sissarissormiu	N	–p, –t
sissari¦ssormiu	N	{–ssormiup, –ttormiup}, {–ssormiut, –ttormiut}
sissarissuuvoq	V	(no generation)
sissarluaqivoq	V	(no generation)
sissarluppoq	V	(no generation)
sissarmiu	N	–p, –t
sissarmiuta¦q	N	–p, –t
sissatsippaa	V	(no generation)
sisserigajuppoq	V	(no generation)
sisserivallaaqaaq	V	(no generation)
sisserivoq	V	(no generation)
sissiarpoq	V	(no generation)
sissiffi¦k	N	–up, –it
sissiffiusart¦oq	N	–up, –ut
sissi¦k	N	–up, –it
sissingusalerpaa	V	(no generation)
sissingusa¦q	N	–ap, –at
sissingusaqarne¦q	N	–rup, –rit
sissinngu¦aq	N	–up, –it
sissippoq	V	(no generation)
sissittarfi¦k	N	–up, –it
sissi¦ttarfik	N	{–ssarfiup, –ttarfiup}, {–ssarfiit, –ttarfiit}
sissiu¦gaq	N	–kkap, –kkat
sissiugartaarpoq	V	(no generation)
sissiukkiorpoq	V	(no generation)
sissorarpaa	V	(no generation)
sissorarpoq	V	(no generation)
sissorartoorpoq	V	(no generation)
sissorneqarpoq	V	(no generation)
sissorpaa	V	(no generation)
sissorpoq	V	(no generation)
sissorsimavoq	V	(no generation)
sissuaqatsivoq	V	(no generation)
sissuerne¦q	N	–rup, –rit
sissuerpoq	V	(no generation)
sissuersuuvoq	V	(no generation)
sissuert¦oq	N	–up, –ut
sissuer¦toq	N	{–sup, –tup}, {–sut, –tut}
sissuertuuvoq	V	(no generation)
sissuiffaarippoq	V	(no generation)
sissui¦gaq	N	–kkap, –kkat
sissuinnginne¦q	N	–rup, –rit
sissuinngits¦oq	N	–up, –ut
sissuisaannarpoq	V	(no generation)
sissuivoq	V	(no generation)
sissumavoq	V	(no generation)
sisuarasaa¦q	N	–p, –t
sisuat	N, pl.	-
sisujuits¦oq	N	–up, –ut
sisukattarpoq	V	(no generation)
sisukkarpoq	V	(no generation)
sisukkartoorpoq	V	(no generation)
sisukkartuaannarpoq	V	(no generation)
sisulluppoq	V	(no generation)
sisupiloorfi¦k	N	–up, –it
sisupiloorne¦q	N	–rup, –rit
sisusari¦aq	N	{–ap, –ssap}, {–at, –ssat}
sisusari¦aq	N	–ssap, –ssat
sisuukalaarpoq	V	(no generation)
sisuukalaartippaa	V	(no generation)
sisuukalaartuinnaavoq	V	(no generation)
sisuukalaarut	N	–ip, –it
sisuvoq	V	(no generation)
sitserne¦q	N	–rup, –rit
sitserpaa	V	(no generation)
sitserpoq	V	(no generation)
sitsersippaa	V	(no generation)
sitsi	N	–p, –t
sitsiaallisa¦gaq	N	–kkap, –kkat
sitsiaallisarpaa	V	(no generation)
sitsiaallivoq	V	(no generation)
sitsiaappoq	V	(no generation)
sitsiliorpoq	V	(no generation)
sitsiuppaa	V	(no generation)
sitsiuppoq	V	(no generation)
sitsoqigaa	V	(no generation)
sitsoqilaarpoq	V	(no generation)
sitsorpoq	V	(no generation)
sitsorsorpoq	V	(no generation)
sitsuigaa	V	(no generation)
sitsui¦k	N	–up, –it
sitsuissaanngilaq	V	(no generation)
sitsungaannarpoq	V	(no generation)
sitsungalaarpoq	V	(no generation)
sitsungavoq	V	(no generation)
sitsuppaa	V	(no generation)
sitsussaavoq	V	(no generation)
siu	N	–p, –t
siuaakkiartorpaa	V	(no generation)
siuaallappoq	V	(no generation)
siuaappaa	V	(no generation)
siuaa¦q	N	–p, –t
siuaasa¦q	N	–p, –t
siuaasaqaqatigii¦ssut	N, pl.	{–ssut, –ttut}
siuaasaraa	V	(no generation)
siuaavaa	V	(no generation)
siuaavippaa	V	(no generation)
siuakippoq	V	(no generation)
siua¦q	N	–p, –t
siuariarpoq	V	(no generation)
siuariartorluarpoq	V	(no generation)
siuariartorpoq	V	(no generation)
siuariartorsinnaavoq	V	(no generation)
siuarpaa	V	(no generation)
siuarpoq	V	(no generation)
siuarsarpaa	V	(no generation)
siuarsimavoq	V	(no generation)
siuartarpoq	V	(no generation)
siuartippaa	V	(no generation)
siukkaavoq	V	(no generation)
siukka¦q	N	–ap, –at
siukkuarpaa	V	(no generation)
siukkuarpoq	V	(no generation)
siul¦eq	N	–ip, –it
siuleqqiut	N	–ip, –it
siuleqqiutitorpoq	V	(no generation)
siulequt	N	–ip, –it
siulequtaavoq	V	(no generation)
siulequtserpaa	V	(no generation)
siulequt¦siineq	N	{–italiinerup, –siinerup}, {–italiinerit, –siinerit}
siuleraa	V	(no generation)
siule¦raq	N	–qqap, –qqat
siulerartorpoq	V	(no generation)
siulerisa¦q	N	–p, –t
siulersorneqarne¦q	N	–rup, –rit
siuler¦sorneqarneq	N	{–sorneqarnerup, –torneqarnerup}, {–sorneqarnerit, –torneqarnerit}
siulersorpaa	V	(no generation)
siulersorpoq	V	(no generation)
siulersortaat	N	–ip, –it
siuler¦sortaat	N	{–sortaat, –tortaat, –sortaatip}, –sortaatit
siuler¦sortaat	N	{–sortaatip, –tortaatip}, {–sortaatit, –tortaatit}
siulersortaavoq	V	(no generation)
siulersorti	N	–p, –t
siulersuine¦q	N	–rup, –rit
siulersuis¦oq	N	–up, –ut
siulersuisoqarne¦q	N	–rup, –rit
siulersuisut	N, pl.	-
siulersuivoq	V	(no generation)
siulia	N	–p, –t
siuliaqut	N	–ip, –it
siuliaqutaavoq	V	(no generation)
siuliivoq	V	(no generation)
siulilersaarutit	N, pl.	-
siulippaa	V	(no generation)
siulittaarpaa	V	(no generation)
siulittaas¦oq	N	–up, –ut
siulittaasoqarfi¦k	N	–up, –it
siulittaasoqatigiit	N, pl.	-
siulittaasuuffi¦k	N	–up, –it
siulittaasuune¦q	N	–rup, –rit
siuli¦ttaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
siulittarpaa	V	(no generation)
siulittorpaa	V	(no generation)
siulittugaavoq	V	(no generation)
siulittuisart¦oq	N	–up, –ut
siulittuis¦oq	N	–up, –ut
siulittuivoq	V	(no generation)
siulittuut	N	–ip, –it
siuli¦ttuut	N	{–ssuutip, –ttuutip}, {–ssuutit, –ttuutit}
siulittuuteqarne¦q	N	–rup, –rit
siuli¦ttuuteqarneq	N	{–ssuuteqarnerup, –ttuuteqarnerup}, {–ssuuteqarnerit, –ttuuteqarnerit}
siulittuutigaa	V	(no generation)
siulittuutigisaavoq	V	(no generation)
siuliut	N	–ip, –it
siuliuttuutigaa	V	(no generation)
siull¦eeq	N	–iip, –iit
siulleers¦ooq	N	–uup, –uut
siull¦eq	N	–iup, –iit
siullermeerpaa	V	(no generation)
siullermeerpoq	V	(no generation)
siullerpaa¦q	N	–p, –t
siullersaavoq	V	(no generation)
siulliarsu¦k	N	–up, –it
siulliikippoq	V	(no generation)
siulliit	N, pl.	-
siulliulaarpoq	V	(no generation)
siulliunersaavoq	V	(no generation)
siulliuppaa	V	(no generation)
siulliussaavoq	V	(no generation)
siulliussivoq	V	(no generation)
siulliutippaa	V	(no generation)
siulliuvoq	V	(no generation)
siullunne¦q	N	–rup, –rit
siulluppoq	V	(no generation)
siulluut	N	–ip, –it
siumi¦oq	N	–up, –ut
siumioraa	V	(no generation)
siumippaa	V	(no generation)
siumippoq	V	(no generation)
siummiffigaa	V	(no generation)
siummioqarpoq	V	(no generation)
siummippaa	V	(no generation)
siummippoq	V	(no generation)
siummissarpaa	V	(no generation)
siummissarpoq	V	(no generation)
siummiu	N	–p, –t
siumoorne¦q	N	–rup, –rit
siumoorpaa	V	(no generation)
siumoorpoq	V	(no generation)
siumoortari¦aq	N	{–ssap, –ap}, {–ssat, –at}
siumoortari¦aq	N	–ssap, –ssat
siumoortippaa	V	(no generation)
siumoortitsivoq	V	(no generation)
siumoorut	N	–ip, –it
siumorneqarpoq	V	(no generation)
siumorpaa	V	(no generation)
siumorsimavaa	V	(no generation)
siumuinna¦q	N	–ap, –at
siumuivoq	V	(no generation)
siumukaatissa¦q	N	–p, –t
siumukarne¦q	N	–rup, –rit
siumukarpallaanngilaq	V	(no generation)
siumukarpoq	V	(no generation)
siumukartinneqaat	N	–ip, –it
siumukartippaa	V	(no generation)
siumukartuarpoq	V	(no generation)
siumukarunnaarpoq	V	(no generation)
Siumum¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup, –inngaanninngaanneersup, –inngaanninngaanneertup, –meersup, –meertup, –minngaanneersup, –minngaanneertup, –minngaanninngaanneersup, –minngaanninngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut, –inngaanninngaanneersut, –inngaanninngaanneertut, –meersut, –meertut, –minngaanneersut, –minngaanneertut, –minngaanninngaanneersut, –minngaanninngaanneertut}
Siumu¦t	Prop	{–p, –up}
siuneerulluinnarpoq	V	(no generation)
siuneeruppoq	V	(no generation)
siuneerutivippoq	V	(no generation)
si¦uneq	N	–ornup, –ornit
siuneqarpoq	V	(no generation)
siuneqartippaa	V	(no generation)
siuneqassu¦seq	N	–tsip, –tsit
siuneraa	V	(no generation)
siunersine¦q	N	–rup, –rit
siunersioqatigiinne¦q	N	–rup, –rit
siunersiorpaa	V	(no generation)
siunersisa¦q	N	–p, –t
siunersissaanngilaq	V	(no generation)
siunersissaanngits¦oq	N	–up, –ut
siunersiuine¦q	N	–rup, –rit
siunersiutigaa	V	(no generation)
siunersivaa	V	(no generation)
siunertaavoq	V	(no generation)
siunertal¦ik	N	{–iup, –lip, –lup}, –lit
siuner¦taq	N	{–sap, –tap}, {–sat, –tat}
siunertaqarpoq	V	(no generation)
siunertaraa	V	(no generation)
siuner¦tarisaasoq	N	{–sarisaasup, –tarisaasup}, {–sarisaasut, –tarisaasut}
siuner¦tarisalik	N	{–sarisaliup, –sarisallip, –sarisallup, –tarisaliup, –tarisallip, –tarisallup}, {–sarisallit, –tarisallit}
siuner¦tarisaq	N	{–sarisap, –tarisap}, {–sarisat, –tarisat}
siuner¦tarisaqarneq	N	{–sarisaqarnerup, –tarisaqarnerup}, {–sarisaqarnerit, –tarisaqarnerit}
siuninnii¦ppoq	V	–nngilaq
siunissa¦q	N	–p, –t
siunna¦k	N	–ap, –at
siunnannii¦ppoq	V	–nngilaq
siunnerarpoq	V	(no generation)
siunnerfeerunne¦q	N	–rup, –rit
siunnerfeqarne¦q	N	–rup, –rit
siunnerfigaa	V	(no generation)
siunnerfi¦k	N	–up, –it
siunnerpaa	V	(no generation)
siunnersoqqunngits¦oq	N	–up, –ut
siunnersorpaa	V	(no generation)
siunnersortaane¦q	N	–rup, –rit
siunnersorti	N	–p, –t
siunnersortigaa	V	(no generation)
siunnersortinne¦q	N	–rup, –rit
siunnersortissaliine¦q	N	–rup, –rit
siunnersuine¦q	N	–rup, –rit
siunnersuisarfi¦k	N	–up, –it
siunnersuisart¦oq	N	–up, –ut
siunnersuisooqatigiit	N, pl.	-
siunnersuis¦oq	N	–up, –ut
siunnersuisoqarfi¦k	N	–up, –it
siunnersuisoqarne¦q	N	–rup, –rit
siunnersuisoqatigiit	N, pl.	-
siunnersuivoq	V	(no generation)
siunnersuut	N	–ip, –it
siunnersuutaas¦oq	N	–up, –ut
siunnersuutaavoq	V	(no generation)
siunnersuuteqarpoq	V	(no generation)
siunnersuutigaa	V	(no generation)
siunnersuutigineqart¦oq	N	–up, –ut
siunniuppaa	V	(no generation)
siuserilaarpoq	V	(no generation)
siuserine¦q	N	–rup, –rit
siu¦serineq	N	{–serinerup, –tilerinerup}, {–serinerit, –tilerinerit}
siuserisarpoq	V	(no generation)
siuserivoq	V	(no generation)
siusinaarpaa	V	(no generation)
siusinaarpoq	V	(no generation)
siusinnerpaa¦q	N	–p, –t
siusinnerus¦oq	N	–up, –ut
siusippallaarpoq	V	(no generation)
siusippoq	V	(no generation)
siusissoorpoq	V	(no generation)
siusiss¦oq	N	–up, –ut
siusi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
siussarippoq	V	(no generation)
siussarissivoq	V	(no generation)
siussarivippoq	V	(no generation)
siussarlunne¦q	N	–rup, –rit
siussarluppoq	V	(no generation)
siussarlutt¦oq	N	–up, –ut
siusseraaq	V	(no generation)
siut	N	–ip, –it
siut	N, pl.	-
siutaarsigajuppoq	V	(no generation)
siutaarsiunnaarpoq	V	(no generation)
siutaarsivoq	V	(no generation)
siutaaruppoq	V	(no generation)
siutaarussuppaa	V	(no generation)
siutaasal¦ik	N	{–iup, –lip, –lup}, –lit
siutaasa¦q	N	–p, –t
siutaats¦oq	N	–up, –ut
siutakippoq	V	(no generation)
siuta¦q	N	–p, –t
siuta¦q	N	–rup, –rit
siutarippoq	V	(no generation)
siutassia¦q	N	–p, –t
siutequtit	N, pl.	-
siute¦roq	N	–qqup, –qqut
siuterorsu¦aq	N	–up, –it
siuteruusa¦q	N	–p, –t
siutigaa	V	(no generation)
siutikippoq	V	(no generation)
siutikitsuuvoq	V	(no generation)
siutikkaa¦q	N	–p, –t
siutinngunaqaaq	V	(no generation)
siutinngunarpoq	V	(no generation)
siutinnguvoq	V	(no generation)
siutisiort¦oq	N	–up, –ut
siutit¦ooq	N	–uup, –uut
siutitoorsu¦aq	N	–up, –it
siutittorpoq	V	(no generation)
siutt¦oq	N	–up, –ut
siuttuugajuppoq	V	(no generation)
siuttuuvoq	V	(no generation)
siuuppaa	V	(no generation)
siuusakippoq	V	(no generation)
siuusa¦q	N	–p, –t
siuusaqarpoq	V	(no generation)
siuussa¦q	N	–p, –t
siuussivoq	V	(no generation)
siuussuivoq	V	(no generation)
siuuttuuvoq	V	(no generation)
siveqanngilaq	V	(no generation)
siveqarpoq	V	(no generation)
siveqqerfigaa	V	(no generation)
sivikigaa	V	(no generation)
sivikillivoq	V	(no generation)
sivikinaarsivoq	V	(no generation)
sivikippoq	V	(no generation)
sivikissu¦seq	N	–tsip, –tsit
sivikits¦oq	N	–up, –ut
